tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1999-301,Auckland,Hard,32,A,19990111,10,102548,,,Juan Antonio Marin,R,175.0,CRC,23.8,101475,,,Carlos Costa,R,183.0,ESP,30.7,6-3 6-4,3,R32,88.0,3.0,4.0,74.0,40.0,29.0,22.0,10.0,10.0,10.0,4.0,10.0,79.0,38.0,30.0,15.0,9.0,8.0,10.0,70.0,678.0,73.0,661.0
1999-301,Auckland,Hard,32,A,19990111,11,103252,,Q,Alberto Martin,R,175.0,ESP,20.3,102776,,,Andrew Ilie,R,180.0,AUS,22.7,6-3 6-4,3,R32,65.0,1.0,4.0,63.0,48.0,36.0,6.0,10.0,3.0,4.0,1.0,1.0,48.0,25.0,18.0,10.0,9.0,0.0,3.0,105.0,455.0,61.0,757.0
1999-301,Auckland,Hard,32,A,19990111,12,101703,,,Guillaume Raoux,R,180.0,FRA,28.9,101647,4.0,,Byron Black,R,175.0,ZIM,29.2,6-3 6-3,3,R32,77.0,7.0,0.0,47.0,22.0,14.0,20.0,9.0,0.0,1.0,2.0,1.0,66.0,39.0,23.0,11.0,9.0,5.0,9.0,55.0,788.0,27.0,1283.0
1999-301,Auckland,Hard,32,A,19990111,13,103103,8.0,,Dominik Hrbaty,R,183.0,SVK,21.0,102644,,,Franco Squillari,L,183.0,ARG,23.3,6-2 6-4,3,R32,57.0,5.0,3.0,51.0,27.0,20.0,16.0,9.0,0.0,1.0,5.0,5.0,59.0,32.0,20.0,11.0,9.0,3.0,7.0,44.0,906.0,60.0,766.0
1999-301,Auckland,Hard,32,A,19990111,14,101897,,,Fernando Meligeni,L,180.0,BRA,27.7,102131,,WC,Alistair Hunt,R,190.0,NZL,26.1,6-1 7-5,3,R32,60.0,1.0,2.0,52.0,25.0,21.0,21.0,10.0,2.0,2.0,3.0,9.0,53.0,30.0,24.0,7.0,9.0,0.0,3.0,58.0,779.0,478.0,54.0
1999-301,Auckland,Hard,32,A,19990111,15,102437,,,Adrian Voinea,R,185.0,ROU,24.4,101793,,WC,Jim Courier,R,185.0,USA,28.4,7-6(5) 6-1,3,R32,78.0,9.0,1.0,61.0,38.0,29.0,17.0,10.0,0.0,0.0,3.0,1.0,61.0,42.0,26.0,10.0,9.0,4.0,6.0,71.0,676.0,78.0,635.0
1999-301,Auckland,Hard,32,A,19990111,16,102456,2.0,,Felix Mantilla,R,180.0,ESP,24.3,102133,,Q,Laurence Tieleman,R,180.0,ITA,26.1,7-6(10) 6-2,3,R32,89.0,3.0,2.0,70.0,42.0,32.0,21.0,10.0,5.0,5.0,5.0,2.0,78.0,52.0,33.0,15.0,10.0,3.0,5.0,20.0,1643.0,107.0,448.0
1999-301,Auckland,Hard,32,A,19990111,17,102318,,,Andrei Pavel,R,183.0,ROU,24.9,102950,,,Fernando Vicente,R,180.0,ESP,21.8,6-3 6-4,3,R16,71.0,2.0,0.0,61.0,50.0,33.0,7.0,10.0,4.0,6.0,2.0,2.0,54.0,31.0,19.0,10.0,9.0,2.0,6.0,64.0,729.0,52.0,809.0
1999-301,Auckland,Hard,32,A,19990111,18,102854,,,Sjeng Schalken,R,193.0,NED,22.3,101888,,,Daniel Vacek,R,190.0,CZE,27.7,6-4 6-4,3,R16,81.0,4.0,1.0,58.0,40.0,31.0,10.0,10.0,3.0,4.0,5.0,4.0,68.0,44.0,27.0,13.0,10.0,4.0,7.0,74.0,660.0,47.0,886.0
1999-301,Auckland,Hard,32,A,19990111,19,101601,,WC,Brett Steven,R,185.0,NZL,29.7,103498,,,Marat Safin,R,193.0,RUS,18.9,7-5 6-2,3,R16,77.0,1.0,5.0,70.0,44.0,34.0,13.0,10.0,5.0,6.0,3.0,4.0,57.0,27.0,19.0,14.0,10.0,2.0,6.0,100.0,466.0,49.0,852.0
1999-301,Auckland,Hard,32,A,19990111,20,103151,,,Mariano Zabaleta,R,183.0,ARG,20.8,102796,,,Magnus Norman,R,188.0,SWE,22.6,5-7 6-3 6-3,3,R16,123.0,6.0,3.0,103.0,67.0,45.0,18.0,15.0,8.0,11.0,7.0,5.0,85.0,54.0,35.0,17.0,15.0,4.0,9.0,59.0,770.0,51.0,818.0
1999-301,Auckland,Hard,32,A,19990111,21,103163,5.0,,Tommy Haas,R,188.0,GER,20.7,102548,,,Juan Antonio Marin,R,175.0,CRC,23.8,6-3 6-4,3,R16,70.0,5.0,2.0,54.0,30.0,25.0,14.0,10.0,2.0,3.0,1.0,3.0,55.0,24.0,18.0,14.0,9.0,5.0,8.0,35.0,1044.0,70.0,678.0
1999-301,Auckland,Hard,32,A,19990111,22,101703,,,Guillaume Raoux,R,180.0,FRA,28.9,103252,,Q,Alberto Martin,R,175.0,ESP,20.3,7-6(5) 5-7 7-6(1),3,R16,147.0,9.0,1.0,101.0,53.0,41.0,31.0,18.0,2.0,5.0,5.0,2.0,117.0,81.0,62.0,17.0,18.0,9.0,11.0,55.0,788.0,105.0,455.0
1999-301,Auckland,Hard,32,A,19990111,23,103103,8.0,,Dominik Hrbaty,R,183.0,SVK,21.0,101897,,,Fernando Meligeni,L,180.0,BRA,27.7,7-6(2) 7-5,3,R16,81.0,5.0,0.0,69.0,44.0,35.0,17.0,12.0,1.0,2.0,1.0,3.0,71.0,44.0,31.0,13.0,12.0,1.0,3.0,44.0,906.0,58.0,779.0
1999-301,Auckland,Hard,32,A,19990111,24,102456,2.0,,Felix Mantilla,R,180.0,ESP,24.3,102437,,,Adrian Voinea,R,185.0,ROU,24.4,1-6 6-1 6-4,3,R16,103.0,8.0,4.0,76.0,40.0,26.0,20.0,12.0,1.0,4.0,8.0,4.0,88.0,55.0,36.0,13.0,12.0,7.0,11.0,20.0,1643.0,71.0,676.0
1999-301,Auckland,Hard,32,A,19990111,25,102854,,,Sjeng Schalken,R,193.0,NED,22.3,102318,,,Andrei Pavel,R,183.0,ROU,24.9,6-3 6-2,3,QF,55.0,2.0,0.0,40.0,29.0,25.0,11.0,9.0,0.0,0.0,1.0,2.0,40.0,24.0,13.0,9.0,8.0,0.0,3.0,74.0,660.0,64.0,729.0
1999-301,Auckland,Hard,32,A,19990111,26,101601,,WC,Brett Steven,R,185.0,NZL,29.7,103151,,,Mariano Zabaleta,R,183.0,ARG,20.8,6-0 6-4,3,QF,56.0,5.0,1.0,49.0,37.0,26.0,6.0,8.0,5.0,6.0,3.0,4.0,47.0,27.0,13.0,7.0,8.0,3.0,8.0,100.0,466.0,59.0,770.0
1999-301,Auckland,Hard,32,A,19990111,27,103163,5.0,,Tommy Haas,R,188.0,GER,20.7,101703,,,Guillaume Raoux,R,180.0,FRA,28.9,7-6(4) 7-6(2),3,QF,114.0,8.0,6.0,75.0,39.0,33.0,24.0,12.0,0.0,0.0,5.0,2.0,90.0,50.0,35.0,23.0,12.0,3.0,3.0,35.0,1044.0,55.0,788.0
1999-301,Auckland,Hard,32,A,19990111,28,102456,2.0,,Felix Mantilla,R,180.0,ESP,24.3,103103,8.0,,Dominik Hrbaty,R,183.0,SVK,21.0,2-6 7-5 6-3,3,QF,102.0,5.0,1.0,76.0,44.0,31.0,18.0,14.0,3.0,6.0,10.0,5.0,74.0,38.0,29.0,21.0,15.0,0.0,4.0,20.0,1643.0,44.0,906.0
1999-301,Auckland,Hard,32,A,19990111,29,102854,,,Sjeng Schalken,R,193.0,NED,22.3,101601,,WC,Brett Steven,R,185.0,NZL,29.7,6-4 6-4,3,SF,70.0,3.0,0.0,49.0,34.0,28.0,13.0,10.0,0.0,0.0,1.0,1.0,56.0,38.0,22.0,15.0,10.0,3.0,5.0,74.0,660.0,100.0,466.0
1999-301,Auckland,Hard,32,A,19990111,30,103163,5.0,,Tommy Haas,R,188.0,GER,20.7,102456,2.0,,Felix Mantilla,R,180.0,ESP,24.3,4-6 6-3 6-3,3,SF,99.0,8.0,5.0,78.0,46.0,37.0,19.0,14.0,0.0,1.0,7.0,2.0,90.0,57.0,36.0,20.0,14.0,4.0,7.0,35.0,1044.0,20.0,1643.0
1999-301,Auckland,Hard,32,A,19990111,31,102854,,,Sjeng Schalken,R,193.0,NED,22.3,103163,5.0,,Tommy Haas,R,188.0,GER,20.7,6-4 6-4,3,F,78.0,3.0,1.0,52.0,32.0,20.0,11.0,10.0,0.0,3.0,2.0,1.0,66.0,45.0,28.0,7.0,10.0,3.0,8.0,74.0,660.0,35.0,1044.0
1999-338,Sydney,Hard,32,A,19990111,1,102374,1.0,,Alex Corretja,R,180.0,ESP,24.7,102521,,Q,Hendrik Dreekmann,R,188.0,GER,23.9,4-6 6-3 6-3,3,R32,117.0,4.0,5.0,76.0,29.0,24.0,31.0,14.0,0.0,1.0,7.0,6.0,93.0,46.0,30.0,25.0,14.0,7.0,10.0,3.0,3398.0,88.0,576.0
1999-338,Sydney,Hard,32,A,19990111,2,101820,,,Marc Rosset,R,201.0,SUI,28.1,102539,,,Bohdan Ulihrach,R,188.0,CZE,23.8,6-4 6-0,3,R32,57.0,10.0,0.0,42.0,26.0,23.0,10.0,8.0,0.0,0.0,2.0,7.0,65.0,40.0,22.0,10.0,8.0,2.0,6.0,32.0,1165.0,33.0,1077.0
1999-338,Sydney,Hard,32,A,19990111,3,102998,,,Jan Michael Gambill,R,190.0,USA,21.6,101776,,WC,Sandon Stolle,R,193.0,AUS,28.4,7-6(7) 2-6 6-1,3,R32,108.0,10.0,2.0,96.0,62.0,44.0,19.0,14.0,8.0,11.0,12.0,5.0,85.0,50.0,39.0,14.0,13.0,1.0,4.0,37.0,983.0,,
1999-338,Sydney,Hard,32,A,19990111,4,102610,7.0,,Albert Costa,R,180.0,ESP,23.5,101235,,Q,Paul Haarhuis,R,188.0,NED,32.8,6-2 6-4,3,R32,65.0,2.0,4.0,41.0,24.0,21.0,12.0,9.0,0.0,1.0,3.0,4.0,64.0,39.0,27.0,8.0,9.0,10.0,14.0,13.0,1823.0,72.0,674.0
1999-338,Sydney,Hard,32,A,19990111,5,102344,4.0,,Karol Kucera,R,188.0,SVK,24.8,101532,,,Francisco Clavet,L,183.0,ESP,30.2,6-4 7-6(8),3,R32,117.0,3.0,3.0,68.0,50.0,31.0,11.0,11.0,1.0,5.0,0.0,3.0,87.0,49.0,28.0,19.0,11.0,9.0,14.0,8.0,2579.0,29.0,1216.0
1999-338,Sydney,Hard,32,A,19990111,6,101611,,,Cedric Pioline,R,188.0,FRA,29.5,102401,,,Scott Draper,L,178.0,AUS,24.6,6-4 7-6(2),3,R32,90.0,5.0,3.0,66.0,41.0,34.0,16.0,11.0,2.0,2.0,4.0,3.0,71.0,43.0,29.0,15.0,11.0,3.0,4.0,14.0,1797.0,43.0,906.0
1999-338,Sydney,Hard,32,A,19990111,7,101889,,WC,Todd Woodbridge,R,178.0,AUS,27.7,101833,,WC,Michael Tebbutt,L,190.0,AUS,28.0,1-6 6-0 7-6(5),3,R32,104.0,7.0,2.0,80.0,55.0,42.0,11.0,12.0,5.0,8.0,8.0,4.0,93.0,59.0,42.0,14.0,13.0,6.0,10.0,76.0,648.0,109.0,446.0
1999-338,Sydney,Hard,32,A,19990111,8,102856,,,Gustavo Kuerten,R,190.0,BRA,22.3,102257,5.0,,Greg Rusedski,L,193.0,GBR,25.3,1-6 6-3 6-4,3,R32,99.0,7.0,6.0,95.0,45.0,37.0,24.0,13.0,6.0,8.0,9.0,3.0,80.0,39.0,33.0,22.0,13.0,3.0,5.0,23.0,1475.0,9.0,2568.0
1999-338,Sydney,Hard,32,A,19990111,9,101990,6.0,,Richard Krajicek,R,196.0,NED,27.0,102259,,Q,Jerome Golmard,L,188.0,FRA,25.3,6-4 4-0 RET,3,R32,61.0,8.0,1.0,45.0,27.0,23.0,8.0,7.0,1.0,1.0,0.0,2.0,44.0,27.0,15.0,8.0,8.0,3.0,6.0,10.0,2548.0,50.0,833.0
1999-338,Sydney,Hard,32,A,19990111,10,101727,,,Jason Stoltenberg,R,185.0,AUS,28.7,102238,,,Alberto Berasategui,R,173.0,ESP,25.5,6-1 6-7(3) 7-6(5),3,R32,135.0,11.0,4.0,118.0,67.0,46.0,27.0,16.0,10.0,13.0,0.0,2.0,123.0,97.0,59.0,12.0,15.0,6.0,11.0,30.0,1195.0,22.0,1556.0
1999-338,Sydney,Hard,32,A,19990111,11,101404,,,Thomas Muster,L,180.0,AUT,31.2,102035,,,Jonas Bjorkman,R,183.0,SWE,26.8,7-5 6-7(2) 6-3,3,R32,159.0,10.0,7.0,136.0,78.0,57.0,23.0,17.0,12.0,16.0,4.0,3.0,106.0,49.0,32.0,29.0,16.0,6.0,12.0,25.0,1344.0,24.0,1417.0
1999-338,Sydney,Hard,32,A,19990111,12,102845,3.0,,Carlos Moya,R,190.0,ESP,22.3,102563,,,Thomas Johansson,R,180.0,SWE,23.8,6-3 7-6(4),3,R32,85.0,7.0,1.0,79.0,37.0,28.0,22.0,11.0,5.0,7.0,8.0,2.0,58.0,26.0,19.0,17.0,10.0,2.0,5.0,5.0,3159.0,17.0,1761.0
1999-338,Sydney,Hard,32,A,19990111,13,101774,8.0,,Todd Martin,R,198.0,USA,28.5,102271,,,Hicham Arazi,L,175.0,MAR,25.2,6-1 6-3,3,R32,43.0,10.0,0.0,36.0,27.0,25.0,7.0,8.0,0.0,0.0,2.0,3.0,47.0,27.0,16.0,6.0,8.0,1.0,5.0,16.0,1774.0,34.0,1069.0
1999-338,Sydney,Hard,32,A,19990111,14,103264,,,Mariano Puerta,L,180.0,ARG,20.3,101733,,,Jan Siemerink,L,183.0,NED,28.7,6-2 6-4,3,R32,61.0,1.0,1.0,46.0,31.0,25.0,11.0,9.0,0.0,0.0,1.0,7.0,51.0,24.0,15.0,14.0,9.0,3.0,6.0,38.0,983.0,19.0,1664.0
1999-338,Sydney,Hard,32,A,19990111,15,103017,,,Nicolas Kiefer,R,183.0,GER,21.5,210013,,Q,Martin Damm Sr,R,188.0,CZE,26.4,5-7 6-3 6-2,3,R32,115.0,6.0,4.0,86.0,38.0,31.0,32.0,15.0,2.0,3.0,8.0,2.0,84.0,52.0,40.0,11.0,14.0,3.0,6.0,36.0,1007.0,,
1999-338,Sydney,Hard,32,A,19990111,16,103720,,,Lleyton Hewitt,R,180.0,AUS,17.8,102158,2.0,,Patrick Rafter,R,185.0,AUS,26.0,7-6(1) 6-1,3,R32,84.0,2.0,0.0,73.0,51.0,32.0,14.0,10.0,4.0,6.0,0.0,5.0,59.0,36.0,24.0,8.0,9.0,3.0,7.0,104.0,456.0,4.0,3315.0
1999-338,Sydney,Hard,32,A,19990111,17,102374,1.0,,Alex Corretja,R,180.0,ESP,24.7,101820,,,Marc Rosset,R,201.0,SUI,28.1,4-6 6-3 7-6(2),3,R16,138.0,7.0,3.0,101.0,64.0,46.0,18.0,16.0,5.0,9.0,8.0,8.0,98.0,53.0,39.0,18.0,15.0,3.0,7.0,3.0,3398.0,32.0,1165.0
1999-338,Sydney,Hard,32,A,19990111,18,102610,7.0,,Albert Costa,R,180.0,ESP,23.5,102998,,,Jan Michael Gambill,R,190.0,USA,21.6,6-3 7-5,3,R16,70.0,7.0,1.0,59.0,43.0,36.0,9.0,11.0,0.0,0.0,5.0,0.0,60.0,37.0,30.0,9.0,10.0,5.0,7.0,13.0,1823.0,37.0,983.0
1999-338,Sydney,Hard,32,A,19990111,19,102344,4.0,,Karol Kucera,R,188.0,SVK,24.8,101611,,,Cedric Pioline,R,188.0,FRA,29.5,6-4 6-0,3,R16,61.0,2.0,1.0,39.0,32.0,25.0,4.0,8.0,0.0,1.0,2.0,2.0,48.0,24.0,14.0,6.0,8.0,2.0,7.0,8.0,2579.0,14.0,1797.0
1999-338,Sydney,Hard,32,A,19990111,20,102856,,,Gustavo Kuerten,R,190.0,BRA,22.3,101889,,WC,Todd Woodbridge,R,178.0,AUS,27.7,6-4 6-0,3,R16,62.0,11.0,2.0,58.0,36.0,26.0,10.0,8.0,3.0,4.0,2.0,3.0,47.0,34.0,17.0,4.0,8.0,3.0,8.0,23.0,1475.0,76.0,648.0
1999-338,Sydney,Hard,32,A,19990111,21,101727,,,Jason Stoltenberg,R,185.0,AUS,28.7,101990,6.0,,Richard Krajicek,R,196.0,NED,27.0,6-3 6-4,3,R16,70.0,3.0,2.0,53.0,28.0,25.0,16.0,10.0,1.0,1.0,8.0,3.0,65.0,38.0,27.0,12.0,9.0,4.0,6.0,30.0,1195.0,10.0,2548.0
1999-338,Sydney,Hard,32,A,19990111,22,101404,,,Thomas Muster,L,180.0,AUT,31.2,102845,3.0,,Carlos Moya,R,190.0,ESP,22.3,7-6(4) 7-5,3,R16,110.0,4.0,4.0,80.0,38.0,26.0,23.0,12.0,5.0,8.0,12.0,7.0,94.0,45.0,32.0,20.0,12.0,13.0,17.0,25.0,1344.0,5.0,3159.0
1999-338,Sydney,Hard,32,A,19990111,23,101774,8.0,,Todd Martin,R,198.0,USA,28.5,103264,,,Mariano Puerta,L,180.0,ARG,20.3,7-6(7) 6-4,3,R16,92.0,11.0,1.0,70.0,44.0,37.0,17.0,11.0,2.0,2.0,6.0,2.0,78.0,54.0,40.0,10.0,11.0,2.0,3.0,16.0,1774.0,38.0,983.0
1999-338,Sydney,Hard,32,A,19990111,24,103720,,,Lleyton Hewitt,R,180.0,AUS,17.8,103017,,,Nicolas Kiefer,R,183.0,GER,21.5,6-4 6-2,3,R16,82.0,3.0,4.0,67.0,39.0,27.0,15.0,9.0,5.0,6.0,11.0,3.0,61.0,35.0,22.0,11.0,9.0,2.0,6.0,104.0,456.0,36.0,1007.0
1999-338,Sydney,Hard,32,A,19990111,25,102374,1.0,,Alex Corretja,R,180.0,ESP,24.7,102610,7.0,,Albert Costa,R,180.0,ESP,23.5,6-3 4-6 2-0 RET,3,QF,96.0,8.0,0.0,63.0,33.0,27.0,18.0,11.0,4.0,5.0,7.0,1.0,67.0,42.0,29.0,14.0,11.0,3.0,5.0,3.0,3398.0,13.0,1823.0
1999-338,Sydney,Hard,32,A,19990111,26,102344,4.0,,Karol Kucera,R,188.0,SVK,24.8,102856,,,Gustavo Kuerten,R,190.0,BRA,22.3,3-6 6-4 6-1,3,QF,89.0,4.0,2.0,67.0,42.0,33.0,13.0,13.0,0.0,3.0,5.0,5.0,83.0,45.0,32.0,12.0,13.0,3.0,8.0,8.0,2579.0,23.0,1475.0
1999-338,Sydney,Hard,32,A,19990111,27,101404,,,Thomas Muster,L,180.0,AUT,31.2,101727,,,Jason Stoltenberg,R,185.0,AUS,28.7,3-6 6-2 6-3,3,QF,95.0,0.0,1.0,74.0,52.0,33.0,15.0,13.0,2.0,5.0,3.0,5.0,75.0,42.0,27.0,15.0,13.0,4.0,9.0,25.0,1344.0,30.0,1195.0
1999-338,Sydney,Hard,32,A,19990111,28,101774,8.0,,Todd Martin,R,198.0,USA,28.5,103720,,,Lleyton Hewitt,R,180.0,AUS,17.8,6-3 6-7(4) 6-4,3,QF,123.0,14.0,1.0,90.0,66.0,51.0,15.0,15.0,4.0,5.0,3.0,3.0,109.0,75.0,50.0,18.0,16.0,4.0,8.0,16.0,1774.0,104.0,456.0
1999-338,Sydney,Hard,32,A,19990111,29,102374,1.0,,Alex Corretja,R,180.0,ESP,24.7,102344,4.0,,Karol Kucera,R,188.0,SVK,24.8,7-5 6-4,3,SF,90.0,3.0,0.0,62.0,36.0,27.0,17.0,11.0,2.0,3.0,1.0,1.0,52.0,34.0,27.0,7.0,11.0,0.0,3.0,3.0,3398.0,8.0,2579.0
1999-338,Sydney,Hard,32,A,19990111,30,101774,8.0,,Todd Martin,R,198.0,USA,28.5,101404,,,Thomas Muster,L,180.0,AUT,31.2,6-2 6-1,3,SF,53.0,14.0,0.0,45.0,28.0,23.0,11.0,8.0,1.0,1.0,1.0,1.0,43.0,26.0,13.0,8.0,7.0,2.0,6.0,16.0,1774.0,25.0,1344.0
1999-338,Sydney,Hard,32,A,19990111,31,101774,8.0,,Todd Martin,R,198.0,USA,28.5,102374,1.0,,Alex Corretja,R,180.0,ESP,24.7,6-3 7-6(5),3,F,100.0,7.0,3.0,67.0,40.0,34.0,17.0,11.0,1.0,1.0,5.0,2.0,76.0,51.0,35.0,15.0,10.0,6.0,7.0,16.0,1774.0,3.0,3398.0
1999-580,Australian Open,Hard,128,G,19990118,1,101150,,,Gianluca Pozzi,L,180.0,ITA,33.5,103202,,LL,Oscar Serrano,R,173.0,ESP,20.6,3-6 6-3 7-6(6) 6-3,5,R128,162.0,3.0,6.0,134.0,66.0,56.0,33.0,20.0,10.0,12.0,1.0,2.0,132.0,85.0,61.0,23.0,19.0,11.0,14.0,65.0,730.0,135.0,338.0
1999-580,Australian Open,Hard,128,G,19990118,2,102201,,,Lionel Roux,R,185.0,FRA,25.7,102287,,,Albert Portas,R,188.0,ESP,25.1,6-3 6-1 6-2,5,R128,98.0,4.0,2.0,82.0,45.0,33.0,23.0,12.0,3.0,4.0,3.0,8.0,102.0,58.0,33.0,14.0,12.0,4.0,11.0,255.0,157.0,85.0,585.0
1999-580,Australian Open,Hard,128,G,19990118,3,102286,,,Wayne Black,R,170.0,ZIM,25.1,102437,,,Adrian Voinea,R,185.0,ROU,24.4,6-2 6-4 6-1,5,R128,89.0,1.0,1.0,79.0,53.0,38.0,15.0,12.0,6.0,7.0,5.0,3.0,93.0,55.0,33.0,13.0,13.0,6.0,13.0,97.0,518.0,71.0,682.0
1999-580,Australian Open,Hard,128,G,19990118,4,102446,,,Andrei Medvedev,R,193.0,UKR,24.3,103198,,Q,Justin Bower,L,190.0,RSA,20.6,7-6(0) 6-1 3-6 6-3,5,R128,125.0,11.0,4.0,131.0,92.0,77.0,16.0,19.0,1.0,3.0,11.0,2.0,136.0,89.0,63.0,24.0,18.0,8.0,12.0,81.0,615.0,239.0,179.0
1999-580,Australian Open,Hard,128,G,19990118,5,101434,,,Petr Korda,L,190.0,CZE,30.9,102869,,,Galo Blanco,R,173.0,ESP,22.2,6-3 6-7(1) 6-4 6-7(4) 6-2,5,R128,225.0,12.0,14.0,190.0,114.0,87.0,28.0,26.0,8.0,12.0,18.0,6.0,234.0,145.0,100.0,40.0,25.0,24.0,32.0,20.0,1633.0,83.0,612.0
1999-580,Australian Open,Hard,128,G,19990118,6,103031,,,Julian Alonso,R,185.0,ESP,21.4,102205,,,Sebastien Lareau,R,183.0,CAN,25.7,6-3 6-4 6-2,5,R128,96.0,6.0,5.0,95.0,68.0,49.0,13.0,14.0,5.0,7.0,1.0,6.0,98.0,57.0,35.0,14.0,13.0,13.0,19.0,104.0,461.0,78.0,622.0
1999-580,Australian Open,Hard,128,G,19990118,7,102521,,,Hendrik Dreekmann,R,188.0,GER,23.9,101475,,,Carlos Costa,R,183.0,ESP,30.7,6-2 2-6 6-4 6-3,5,R128,130.0,6.0,3.0,112.0,66.0,50.0,20.0,18.0,2.0,6.0,6.0,3.0,118.0,64.0,43.0,23.0,17.0,7.0,13.0,94.0,528.0,79.0,617.0
1999-580,Australian Open,Hard,128,G,19990118,8,101774,15.0,,Todd Martin,R,198.0,USA,28.5,101897,,,Fernando Meligeni,L,180.0,BRA,27.7,3-6 4-6 6-3 6-4 6-1,5,R128,108.0,8.0,4.0,140.0,102.0,75.0,21.0,22.0,5.0,8.0,10.0,6.0,168.0,108.0,72.0,29.0,23.0,12.0,18.0,13.0,1944.0,61.0,780.0
1999-580,Australian Open,Hard,128,G,19990118,9,102338,10.0,,Yevgeny Kafelnikov,R,190.0,RUS,24.9,102035,,,Jonas Bjorkman,R,183.0,SWE,26.8,6-3 6-2 6-4,5,R128,117.0,7.0,4.0,114.0,55.0,45.0,27.0,14.0,8.0,9.0,7.0,5.0,108.0,65.0,39.0,20.0,13.0,7.0,12.0,10.0,2515.0,25.0,1417.0
1999-580,Australian Open,Hard,128,G,19990118,10,101727,,,Jason Stoltenberg,R,185.0,AUS,28.7,102966,,Q,Fredrik Jonsson,R,193.0,SWE,21.8,6-3 7-6(6) 6-4,5,R128,123.0,5.0,3.0,114.0,75.0,60.0,22.0,16.0,5.0,5.0,6.0,0.0,99.0,60.0,47.0,22.0,15.0,3.0,5.0,29.0,1234.0,214.0,215.0
1999-580,Australian Open,Hard,128,G,19990118,11,101793,,,Jim Courier,R,185.0,USA,28.4,103193,,,Peter Wessels,R,196.0,NED,20.7,6-3 6-2 7-6(0),5,R128,103.0,10.0,0.0,88.0,68.0,57.0,18.0,15.0,1.0,1.0,13.0,8.0,119.0,85.0,63.0,8.0,14.0,5.0,8.0,77.0,635.0,113.0,434.0
1999-580,Australian Open,Hard,128,G,19990118,12,101962,,,Younes El Aynaoui,R,193.0,MAR,27.3,102456,,,Felix Mantilla,R,180.0,ESP,24.3,6-7(0) 7-6(1) 6-3 3-6 6-4,5,R128,205.0,24.0,5.0,177.0,112.0,92.0,36.0,26.0,3.0,6.0,12.0,5.0,176.0,113.0,84.0,34.0,26.0,4.0,8.0,39.0,930.0,19.0,1650.0
1999-580,Australian Open,Hard,128,G,19990118,13,101902,,Q,Stephane Huet,L,180.0,FRA,27.7,103324,,,Arnaud Di Pasquale,R,185.0,FRA,19.9,1-6 6-3 6-2 7-5,5,R128,125.0,6.0,3.0,113.0,48.0,40.0,40.0,18.0,8.0,10.0,4.0,5.0,115.0,71.0,47.0,23.0,18.0,3.0,7.0,205.0,222.0,82.0,613.0
1999-580,Australian Open,Hard,128,G,19990118,14,102318,,,Andrei Pavel,R,183.0,ROU,24.9,101439,,Q,Javier Sanchez,R,178.0,ESP,30.9,7-6(5) 6-2 4-6 6-4,5,R128,147.0,4.0,1.0,138.0,110.0,78.0,16.0,20.0,9.0,11.0,8.0,9.0,148.0,82.0,57.0,34.0,20.0,8.0,12.0,53.0,812.0,162.0,293.0
1999-580,Australian Open,Hard,128,G,19990118,15,102834,,Q,Paul Goldstein,R,178.0,USA,22.4,102202,,,Kenneth Carlsen,L,190.0,DEN,25.7,2-6 6-3 6-0 6-2,5,R128,120.0,3.0,2.0,104.0,65.0,45.0,23.0,16.0,3.0,5.0,7.0,6.0,100.0,48.0,32.0,24.0,15.0,5.0,11.0,187.0,245.0,87.0,581.0
1999-580,Australian Open,Hard,128,G,19990118,16,102257,8.0,,Greg Rusedski,L,193.0,GBR,25.3,102401,,,Scott Draper,L,178.0,AUS,24.6,7-6(3) 2-6 6-4 7-6(5),5,R128,164.0,14.0,11.0,157.0,105.0,84.0,22.0,21.0,6.0,8.0,6.0,4.0,156.0,113.0,81.0,25.0,21.0,6.0,7.0,8.0,2568.0,46.0,884.0
1999-580,Australian Open,Hard,128,G,19990118,17,103017,,,Nicolas Kiefer,R,183.0,GER,21.5,102845,4.0,,Carlos Moya,R,190.0,ESP,22.3,6-7(7) 6-4 7-6(6) 6-3,5,R128,203.0,8.0,14.0,184.0,91.0,72.0,37.0,22.0,8.0,11.0,4.0,5.0,150.0,85.0,57.0,34.0,21.0,7.0,12.0,37.0,1001.0,5.0,3178.0
1999-580,Australian Open,Hard,128,G,19990118,18,102821,,Q,Cecil Mamiit,R,173.0,PHI,22.5,102905,,,Stefan Koubek,L,175.0,AUT,22.0,6-4 6-3 6-2,5,R128,90.0,1.0,2.0,88.0,54.0,37.0,19.0,14.0,3.0,6.0,2.0,3.0,82.0,50.0,26.0,13.0,13.0,5.0,12.0,127.0,365.0,95.0,526.0
