tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1998-D027,Davis Cup G1 PO: COL vs MEX,Clay,4,D,19980925,5,103227,,,Mariano Sanchez,R,,MEX,20.2,101495,,,Miguel Tobon,R,185.0,COL,30.2,3-6 6-1 7-5,3,RR,,,,,,,,,,,,,,,,,,,,263.0,146.0,472.0,55.0
1998-D029,Davis Cup G1 PO: NOR vs CRO,Clay,4,D,19980925,1,102104,,,Christian Ruud,R,188.0,NOR,26.0,103735,,,Lovro Zovko,R,190.0,CRO,17.5,7-6(5) 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,105.0,463.0,656.0,23.0
1998-D029,Davis Cup G1 PO: NOR vs CRO,Clay,4,D,19980925,2,103344,,,Ivan Ljubicic,R,193.0,CRO,19.5,102107,,,Jan Frode Andersen,L,190.0,NOR,26.0,6-4 6-4 6-7(5) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,299.0,123.0,225.0,184.0
1998-D029,Davis Cup G1 PO: NOR vs CRO,Clay,4,D,19980925,4,103344,,,Ivan Ljubicic,R,193.0,CRO,19.5,102104,,,Christian Ruud,R,188.0,NOR,26.0,6-1 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,299.0,123.0,105.0,463.0
1998-D029,Davis Cup G1 PO: NOR vs CRO,Clay,4,D,19980925,5,102107,,,Jan Frode Andersen,L,190.0,NOR,26.0,103735,,,Lovro Zovko,R,190.0,CRO,17.5,6-2 6-3,3,RR,,,,,,,,,,,,,,,,,,,,225.0,184.0,656.0,23.0
1998-D073,Davis Cup G2 F: PAK vs THA,Grass,4,D,19980925,1,103529,,,Aisam Ul Haq Qureshi,R,183.0,PAK,18.5,103821,,,Danai Udomchoke,R,173.0,THA,17.1,6-3 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,977.0,6.0,1076.0,5.0
1998-D073,Davis Cup G2 F: PAK vs THA,Grass,4,D,19980925,2,103387,,,Paradorn Srichaphan,R,185.0,THA,19.2,102826,,,Muhammad Khaliq Siddiq,U,,KUW,22.2,6-3 6-4 1-6 6-7(6) 10-8,5,RR,,,,,,,,,,,,,,,,,,,,346.0,97.0,,
1998-D073,Davis Cup G2 F: PAK vs THA,Grass,4,D,19980925,4,103387,,,Paradorn Srichaphan,R,185.0,THA,19.2,103529,,,Aisam Ul Haq Qureshi,R,183.0,PAK,18.5,6-7(5) 7-6(1) 4-6 7-5 12-10,5,RR,,,,,,,,,,,,,,,,,,,,346.0,97.0,977.0,6.0
1998-D073,Davis Cup G2 F: PAK vs THA,Grass,4,D,19980925,5,102826,,,Muhammad Khaliq Siddiq,U,,KUW,22.2,102097,,,Naratorn Srichaphan,R,,THA,26.1,4-6 6-1 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,,,876.0,9.0
1998-D083,Davis Cup G2 F: URU vs VEN,Clay,4,D,19980925,1,101382,,,Marcelo Filippini,R,178.0,URU,31.1,103065,,,Kepler Orellana,R,,VEN,20.9,6-2 6-3 7-5,5,RR,,,,,,,,,,,,,,,,,,,,124.0,394.0,732.0,17.0
1998-D083,Davis Cup G2 F: URU vs VEN,Clay,4,D,19980925,2,102655,,,Jimy Szymanski,R,175.0,VEN,23.0,101976,,,Federico Dondo,R,,URU,26.9,2-6 7-5 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,360.0,92.0,456.0,58.0
1998-D083,Davis Cup G2 F: URU vs VEN,Clay,4,D,19980925,4,101382,,,Marcelo Filippini,R,178.0,URU,31.1,102655,,,Jimy Szymanski,R,175.0,VEN,23.0,6-3 6-7(2) 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,124.0,394.0,360.0,92.0
1998-D083,Davis Cup G2 F: URU vs VEN,Clay,4,D,19980925,5,103065,,,Kepler Orellana,R,,VEN,20.9,101976,,,Federico Dondo,R,,URU,26.9,4-6 6-2 3-6 6-4 6-1,5,RR,,,,,,,,,,,,,,,,,,,,732.0,17.0,456.0,58.0
1998-D012,Davis Cup G2 SF: CIV vs BLR,Hard,4,D,19980925,1,103018,,,Max Mirnyi,R,196.0,BLR,21.2,103568,,,Valentin Sanon,R,,CIV,18.3,6-1 7-6(4) 7-6(6),5,RR,,,,,,,,,,,,,,,,,,,,235.0,175.0,485.0,52.0
1998-D012,Davis Cup G2 SF: CIV vs BLR,Hard,4,D,19980925,2,103166,,,Vladimir Voltchkov,R,180.0,BLR,20.4,102556,,,Claude Ngoran,L,190.0,CIV,23.5,7-5 7-6(6) 7-6(6),5,RR,,,,,,,,,,,,,,,,,,,,177.0,252.0,455.0,58.0
1998-D012,Davis Cup G2 SF: CIV vs BLR,Hard,4,D,19980925,4,102077,,,Alexander Shvec,R,,BLR,26.2,103568,,,Valentin Sanon,R,,CIV,18.3,7-5 6-4,3,RR,,,,,,,,,,,,,,,,,,,,366.0,91.0,485.0,52.0
1998-D012,Davis Cup G2 SF: CIV vs BLR,Hard,4,D,19980925,5,102556,,,Claude Ngoran,L,190.0,CIV,23.5,103019,,,Evgeni Mikheev,R,,BLR,21.2,6-4 6-1,3,RR,,,,,,,,,,,,,,,,,,,,455.0,58.0,584.0,32.0
1998-D052,Davis Cup G2 SF: POR vs HUN,Hard,4,D,19980925,1,101731,,,Nuno Marques,L,190.0,POR,28.4,102737,,,Gergely Kisgyorgy,R,,HUN,22.5,5-7 7-6(4) 6-0 6-3,5,RR,,,,,,,,,,,,,,,,,,,,234.0,175.0,488.0,51.0
1998-D052,Davis Cup G2 SF: POR vs HUN,Hard,4,D,19980925,2,101416,,,Joao Cunha Silva,R,173.0,POR,30.8,102722,,,Attila Savolt,R,183.0,HUN,22.6,6-1 6-4 6-3,5,RR,,,,,,,,,,,,,,,,,,,,291.0,128.0,173.0,270.0
1998-D052,Davis Cup G2 SF: POR vs HUN,Hard,4,D,19980925,4,101731,,,Nuno Marques,L,190.0,POR,28.4,103645,,,Balazs Veress,R,,HUN,17.9,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,234.0,175.0,805.0,12.0
1998-D052,Davis Cup G2 SF: POR vs HUN,Hard,4,D,19980925,5,102737,,,Gergely Kisgyorgy,R,,HUN,22.5,103215,,,Andre Lopes,R,,POR,20.2,6-3 3-6 6-2,3,RR,,,,,,,,,,,,,,,,,,,,488.0,51.0,1065.0,5.0
1998-D003,Davis Cup WG PO: ARG vs SVK,Clay,4,D,19980925,1,103103,,,Dominik Hrbaty,R,183.0,SVK,20.7,102644,,,Franco Squillari,L,183.0,ARG,23.0,6-3 6-2 6-2,5,RR,,,,,,,,,,,,,,,,,,,,40.0,1033.0,53.0,788.0
1998-D003,Davis Cup WG PO: ARG vs SVK,Clay,4,D,19980925,2,102024,,,Hernan Gumy,R,188.0,ARG,26.5,102344,,,Karol Kucera,R,188.0,SVK,24.5,6-1 6-1 6-4,5,RR,,,,,,,,,,,,,,,,,,,,113.0,438.0,6.0,2732.0
1998-D003,Davis Cup WG PO: ARG vs SVK,Clay,4,D,19980925,4,102344,,,Karol Kucera,R,188.0,SVK,24.5,102644,,,Franco Squillari,L,183.0,ARG,23.0,6-3 6-3 3-6 6-7(3) 6-4,5,RR,,,,,,,,,,,,,,,,,,,,6.0,2732.0,53.0,788.0
1998-D003,Davis Cup WG PO: ARG vs SVK,Clay,4,D,19980925,5,103103,,,Dominik Hrbaty,R,183.0,SVK,20.7,102024,,,Hernan Gumy,R,188.0,ARG,26.5,6-2 3-6 6-4 6-2,5,RR,,,,,,,,,,,,,,,,,,,,40.0,1033.0,113.0,438.0
1998-D004,Davis Cup WG PO: AUS vs UZB,Hard,4,D,19980925,1,102158,,,Patrick Rafter,R,185.0,AUS,25.7,102087,,,Oleg Ogorodov,R,193.0,UZB,26.1,6-3 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,2.0,3575.0,254.0,154.0
1998-D004,Davis Cup WG PO: AUS vs UZB,Hard,4,D,19980925,2,101727,,,Jason Stoltenberg,R,185.0,AUS,28.4,102957,,,Vadim Kutsenko,R,180.0,RUS,21.5,7-5 6-1 6-0,5,RR,,,,,,,,,,,,,,,,,,,,38.0,1068.0,249.0,158.0
1998-D004,Davis Cup WG PO: AUS vs UZB,Hard,4,D,19980925,4,102158,,,Patrick Rafter,R,185.0,AUS,25.7,102347,,,Dmitri Tomashevich,R,,UZB,24.5,6-2 6-4,3,RR,,,,,,,,,,,,,,,,,,,,2.0,3575.0,395.0,80.0
1998-D004,Davis Cup WG PO: AUS vs UZB,Hard,4,D,19980925,5,101727,,,Jason Stoltenberg,R,185.0,AUS,28.4,102087,,,Oleg Ogorodov,R,193.0,UZB,26.1,6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,38.0,1068.0,254.0,154.0
1998-D016,Davis Cup WG PO: BRA vs ROU,Clay,4,D,19980925,1,101897,,,Fernando Meligeni,L,180.0,BRA,27.4,102437,,,Adrian Voinea,R,185.0,ROU,24.1,6-1 6-4 7-6(3),5,RR,,,,,,,,,,,,,,,,,,,,48.0,857.0,67.0,682.0
1998-D016,Davis Cup WG PO: BRA vs ROU,Clay,4,D,19980925,2,102856,,,Gustavo Kuerten,R,190.0,BRA,22.0,102318,,,Andrei Pavel,R,183.0,ROU,24.6,7-5 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,27.0,1312.0,76.0,635.0
1998-D032,Davis Cup WG PO: CZE vs RSA,Clay,4,D,19980925,1,101792,,,Slava Dosedel,R,183.0,CZE,28.1,101965,,,Wayne Ferreira,R,185.0,RSA,27.0,6-2 6-3 6-4,5,RR,,,,,,,,,,,,,,,,,,,,61.0,714.0,36.0,1099.0
1998-D032,Davis Cup WG PO: CZE vs RSA,Clay,4,D,19980925,2,102539,,,Bohdan Ulihrach,R,188.0,CZE,23.5,102154,,,Marcos Ondruska,R,183.0,RSA,25.7,6-1 6-2 6-1,5,RR,,,,,,,,,,,,,,,,,,,,32.0,1146.0,131.0,374.0
1998-D032,Davis Cup WG PO: CZE vs RSA,Clay,4,D,19980925,4,102539,,,Bohdan Ulihrach,R,188.0,CZE,23.5,101805,,,David Nainkin,R,183.0,RSA,28.0,6-0 6-1,3,RR,,,,,,,,,,,,,,,,,,,,32.0,1146.0,148.0,326.0
1998-D032,Davis Cup WG PO: CZE vs RSA,Clay,4,D,19980925,5,101792,,,Slava Dosedel,R,183.0,CZE,28.1,101730,,,Piet Norval,R,185.0,RSA,28.4,6-1 6-1,3,RR,,,,,,,,,,,,,,,,,,,,61.0,714.0,774.0,14.0
1998-D041,Davis Cup WG PO: GBR vs IND,Hard,4,D,19980925,1,102257,,,Greg Rusedski,L,193.0,GBR,25.0,102233,,,Leander Paes,R,178.0,IND,25.2,2-6 6-3 3-6 6-2 11-9,5,RR,,,,,,,,,,,,,,,,,,,,15.0,2091.0,88.0,545.0
1998-D041,Davis Cup WG PO: GBR vs IND,Hard,4,D,19980925,2,102450,,,Tim Henman,R,185.0,GBR,24.0,102405,,,Mahesh Bhupathi,R,185.0,IND,24.2,4-6 6-3 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,11.0,2366.0,363.0,92.0
1998-D041,Davis Cup WG PO: GBR vs IND,Hard,4,D,19980925,4,102450,,,Tim Henman,R,185.0,GBR,24.0,102233,,,Leander Paes,R,178.0,IND,25.2,7-6(3) 6-2 7-6(5),5,RR,,,,,,,,,,,,,,,,,,,,11.0,2366.0,88.0,545.0
1998-D041,Davis Cup WG PO: GBR vs IND,Hard,4,D,19980925,5,102405,,,Mahesh Bhupathi,R,185.0,IND,24.2,101681,,,Chris Wilkinson,R,180.0,GBR,28.7,6-3 6-4,3,RR,,,,,,,,,,,,,,,,,,,,363.0,92.0,144.0,338.0
1998-D040,Davis Cup WG PO: ISR vs FRA,Hard,4,D,19980925,1,101611,,,Cedric Pioline,R,188.0,FRA,29.2,103145,,,Amir Hadad,R,183.0,ISR,20.5,6-2 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,18.0,1766.0,322.0,110.0
1998-D040,Davis Cup WG PO: ISR vs FRA,Hard,4,D,19980925,2,101703,,,Guillaume Raoux,R,180.0,FRA,28.5,103248,,,Harel Levy,R,185.0,ISR,20.1,7-6(1) 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,44.0,885.0,217.0,193.0
1998-D040,Davis Cup WG PO: ISR vs FRA,Hard,4,D,19980925,4,103248,,,Harel Levy,R,185.0,ISR,20.1,101611,,,Cedric Pioline,R,188.0,FRA,29.2,3-6 6-1 6-2,3,RR,,,,,,,,,,,,,,,,,,,,217.0,193.0,18.0,1766.0
1998-D040,Davis Cup WG PO: ISR vs FRA,Hard,4,D,19980925,5,102765,,,Nicolas Escude,R,185.0,FRA,22.4,103145,,,Amir Hadad,R,183.0,ISR,20.5,4-6 6-2 6-1,3,RR,,,,,,,,,,,,,,,,,,,,34.0,1120.0,322.0,110.0
1998-D066,Davis Cup WG PO: JPN vs RUS,Hard,4,D,19980925,1,102338,,,Yevgeny Kafelnikov,R,190.0,RUS,24.5,102300,,,Gouichi Motomura,R,173.0,JPN,24.7,4-6 6-2 6-3 6-3,5,RR,,,,,,,,,,,,,,,,,,,,10.0,2508.0,209.0,205.0
1998-D066,Davis Cup WG PO: JPN vs RUS,Hard,4,D,19980925,2,103498,,,Marat Safin,R,193.0,RUS,18.6,102863,,,Takao Suzuki,R,175.0,JPN,22.0,7-6(4) 6-2 6-3,5,RR,,,,,,,,,,,,,,,,,,,,54.0,785.0,128.0,380.0
1998-D066,Davis Cup WG PO: JPN vs RUS,Hard,4,D,19980925,4,102863,,,Takao Suzuki,R,175.0,JPN,22.0,103715,,,Kirill Ivanov Smolensky,R,,RUS,17.5,6-4 6-4,3,RR,,,,,,,,,,,,,,,,,,,,128.0,380.0,469.0,57.0
1998-D035,Davis Cup WG PO: NED vs ECU,Carpet,4,D,19980925,1,101733,,,Jan Siemerink,L,183.0,NED,28.4,102192,,,Luis Adrian Morejon,R,178.0,ECU,25.4,6-3 6-3 6-1,5,RR,,,,,,,,,,,,,,,,,,,,20.0,1652.0,158.0,293.0
1998-D035,Davis Cup WG PO: NED vs ECU,Carpet,4,D,19980925,2,101235,,,Paul Haarhuis,R,188.0,NED,32.5,102839,,,Nicolas Lapentti,R,188.0,ECU,22.1,6-2 6-3 6-2,5,RR,,,,,,,,,,,,,,,,,,,,58.0,723.0,65.0,691.0
1998-D035,Davis Cup WG PO: NED vs ECU,Carpet,4,D,19980925,4,101733,,,Jan Siemerink,L,183.0,NED,28.4,104117,,,Giovanni Lapentti,R,193.0,ECU,15.6,6-2 6-1,3,RR,,,,,,,,,,,,,,,,,,,,20.0,1652.0,1206.0,3.0
1998-D035,Davis Cup WG PO: NED vs ECU,Carpet,4,D,19980925,5,102854,,,Sjeng Schalken,R,193.0,NED,22.0,102192,,,Luis Adrian Morejon,R,178.0,ECU,25.4,6-0 6-3,3,RR,,,,,,,,,,,,,,,,,,,,81.0,588.0,158.0,293.0
1998-D038,Davis Cup WG SF: SWE vs ESP,Carpet,4,D,19980925,1,102035,,,Jonas Bjorkman,R,183.0,SWE,26.4,102374,,,Alex Corretja,R,180.0,ESP,24.4,6-3 7-5 6-7(5) 6-3,5,RR,,,,,,,,,,,,,,,,,,,,13.0,2115.0,7.0,2629.0
1998-D038,Davis Cup WG SF: SWE vs ESP,Carpet,4,D,19980925,2,102563,,,Thomas Johansson,R,180.0,SWE,23.4,102845,,,Carlos Moya,R,190.0,ESP,22.0,7-5 7-6(4) 7-6(6),5,RR,,,,,,,,,,,,,,,,,,,,22.0,1508.0,5.0,2858.0
1998-D038,Davis Cup WG SF: SWE vs ESP,Carpet,4,D,19980925,4,102035,,,Jonas Bjorkman,R,183.0,SWE,26.4,102845,,,Carlos Moya,R,190.0,ESP,22.0,6-3 7-5,3,RR,,,,,,,,,,,,,,,,,,,,13.0,2115.0,5.0,2858.0
1998-D038,Davis Cup WG SF: SWE vs ESP,Carpet,4,D,19980925,5,103031,,,Julian Alonso,R,185.0,ESP,21.1,102563,,,Thomas Johansson,R,180.0,SWE,23.4,6-1 7-6(3),3,RR,,,,,,,,,,,,,,,,,,,,63.0,701.0,22.0,1508.0
1998-D061,Davis Cup WG SF: USA vs ITA,Hard,4,D,19980925,1,102247,,,Andrea Gaudenzi,R,183.0,ITA,25.1,102998,,,Jan Michael Gambill,R,190.0,USA,21.3,6-2 0-6 7-6(0) 7-6(4),5,RR,,,,,,,,,,,,,,,,,,,,37.0,1076.0,50.0,817.0
1998-D061,Davis Cup WG SF: USA vs ITA,Hard,4,D,19980925,2,102106,,,Davide Sanguinetti,R,188.0,ITA,26.0,101774,,,Todd Martin,R,198.0,USA,28.2,7-6(0) 6-3 7-6(8),5,RR,,,,,,,,,,,,,,,,,,,,47.0,859.0,28.0,1302.0
1998-D061,Davis Cup WG SF: USA vs ITA,Hard,4,D,19980925,4,101150,,,Gianluca Pozzi,L,180.0,ITA,33.2,102925,,,Justin Gimelstob,R,196.0,USA,21.6,7-6(4) 7-5,3,RR,,,,,,,,,,,,,,,,,,,,59.0,718.0,100.0,479.0
1998-D061,Davis Cup WG SF: USA vs ITA,Hard,4,D,19980925,5,102998,,,Jan Michael Gambill,R,190.0,USA,21.3,102106,,,Davide Sanguinetti,R,188.0,ITA,26.0,4-6 6-3 6-3,3,RR,,,,,,,,,,,,,,,,,,,,50.0,817.0,47.0,859.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,1,101736,,,Andre Agassi,R,180.0,USA,28.4,101611,,,Cedric Pioline,R,188.0,FRA,29.2,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,8.0,2545.0,18.0,1766.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,2,102344,,,Karol Kucera,R,188.0,SVK,24.5,102271,,,Hicham Arazi,L,175.0,MAR,24.9,6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,6.0,2732.0,41.0,951.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,3,102035,,,Jonas Bjorkman,R,183.0,SWE,26.5,102450,,,Tim Henman,R,185.0,GBR,24.0,7-5 6-3,3,R16,,,,,,,,,,,,,,,,,,,,13.0,2115.0,11.0,2366.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,4,102456,,,Felix Mantilla,R,180.0,ESP,24.0,102765,,,Nicolas Escude,R,185.0,FRA,22.4,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,21.0,1633.0,34.0,1120.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,5,101736,,,Andre Agassi,R,180.0,USA,28.4,101434,1.0,,Petr Korda,L,190.0,CZE,30.6,4-6 6-0 6-1,3,QF,,,,,,,,,,,,,,,,,,,,8.0,2545.0,4.0,2908.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,6,102344,,,Karol Kucera,R,188.0,SVK,24.5,101964,4.0,,Goran Ivanisevic,L,193.0,CRO,27.0,5-7 6-4 8-6,3,QF,,,,,,,,,,,,,,,,,,,,6.0,2732.0,12.0,2203.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,7,102882,3.0,,Mark Philippoussis,R,196.0,AUS,21.8,102035,,,Jonas Bjorkman,R,183.0,SWE,26.5,4-6 7-6(1) 6-1,3,QF,,,,,,,,,,,,,,,,,,,,15.0,1987.0,13.0,2115.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,8,102701,2.0,,Marcelo Rios,L,175.0,CHI,22.7,102456,,,Felix Mantilla,R,180.0,ESP,24.0,7-6(2) 7-5,3,QF,,,,,,,,,,,,,,,,,,,,3.0,3467.0,21.0,1633.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,9,101736,,,Andre Agassi,R,180.0,USA,28.4,102344,,,Karol Kucera,R,188.0,SVK,24.5,7-6(1) 6-7(5) 2-6 7-5 6-0,5,SF,,,,,,,,,,,,,,,,,,,,8.0,2545.0,6.0,2732.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,10,102701,2.0,,Marcelo Rios,L,175.0,CHI,22.7,102882,3.0,,Mark Philippoussis,R,196.0,AUS,21.8,7-6(4) 6-3 6-4,5,SF,,,,,,,,,,,,,,,,,,,,3.0,3467.0,15.0,1987.0
1998-604,Grand Slam Cup,Hard,16,A,19980928,11,102701,2.0,,Marcelo Rios,L,175.0,CHI,22.7,101736,,,Andre Agassi,R,180.0,USA,28.4,6-4 2-6 7-6(1) 5-7 6-3,5,F,,,,,,,,,,,,,,,,,,,,3.0,3467.0,8.0,2545.0
1998-573,Mallorca,Clay,32,A,19980928,1,102845,1.0,,Carlos Moya,R,190.0,ESP,22.0,103118,,Q,Ion Moldovan,R,188.0,ROU,20.6,6-4 7-6(11),3,R32,102.0,7.0,1.0,77.0,43.0,29.0,21.0,11.0,3.0,5.0,1.0,2.0,85.0,49.0,28.0,24.0,11.0,5.0,8.0,5.0,2858.0,289.0,127.0
1998-573,Mallorca,Clay,32,A,19980928,2,101792,,,Slava Dosedel,R,183.0,CZE,28.1,101475,,,Carlos Costa,R,183.0,ESP,30.4,6-4 6-3,3,R32,76.0,3.0,2.0,64.0,41.0,33.0,12.0,10.0,1.0,1.0,3.0,4.0,69.0,47.0,36.0,6.0,9.0,5.0,7.0,59.0,714.0,50.0,811.0
1998-573,Mallorca,Clay,32,A,19980928,3,102473,,Q,Thomas Schiessling,R,180.0,AUT,23.9,103498,,,Marat Safin,R,193.0,RUS,18.6,6-7(6) 6-4 7-6(6),3,R32,153.0,1.0,6.0,117.0,75.0,47.0,24.0,17.0,5.0,9.0,9.0,5.0,127.0,67.0,49.0,23.0,17.0,7.0,12.0,467.0,57.0,54.0,785.0
1998-573,Mallorca,Clay,32,A,19980928,4,102811,,Q,Dusan Vemic,R,190.0,SRB,22.2,101532,7.0,,Francisco Clavet,L,183.0,ESP,29.9,7-5 4-6 6-2,3,R32,126.0,5.0,4.0,91.0,59.0,43.0,15.0,15.0,5.0,7.0,1.0,3.0,86.0,51.0,32.0,23.0,15.0,3.0,7.0,362.0,92.0,26.0,1299.0
1998-573,Mallorca,Clay,32,A,19980928,5,102610,3.0,,Albert Costa,R,180.0,ESP,23.2,102776,,,Andrew Ilie,R,180.0,AUS,22.4,6-1 6-3,3,R32,59.0,4.0,2.0,38.0,25.0,23.0,9.0,8.0,0.0,0.0,1.0,2.0,57.0,34.0,23.0,6.0,8.0,3.0,7.0,16.0,1823.0,51.0,808.0
1998-573,Mallorca,Clay,32,A,19980928,6,102950,,,Fernando Vicente,R,180.0,ESP,21.5,103031,,,Julian Alonso,R,185.0,ESP,21.1,6-1 1-1 RET,3,R32,32.0,6.0,1.0,21.0,15.0,14.0,4.0,5.0,0.0,0.0,1.0,2.0,29.0,13.0,8.0,5.0,5.0,1.0,4.0,78.0,610.0,62.0,701.0
1998-573,Mallorca,Clay,32,A,19980928,7,103264,,,Mariano Puerta,L,180.0,ARG,20.0,101439,,WC,Javier Sanchez,R,178.0,ESP,30.6,6-3 6-7(5) 6-4,3,R32,127.0,3.0,0.0,117.0,91.0,64.0,13.0,16.0,8.0,9.0,7.0,7.0,95.0,58.0,41.0,20.0,15.0,7.0,10.0,60.0,714.0,136.0,356.0
1998-573,Mallorca,Clay,32,A,19980928,8,101507,,LL,Tomas Carbonell,R,178.0,ESP,30.1,101320,6.0,,Magnus Gustafsson,R,185.0,SWE,31.7,6-3 4-6 6-4,3,R32,119.0,1.0,3.0,85.0,70.0,43.0,7.0,15.0,3.0,8.0,2.0,4.0,91.0,66.0,38.0,11.0,14.0,7.0,13.0,204.0,211.0,24.0,1376.0
1998-573,Mallorca,Clay,32,A,19980928,9,101404,5.0,,Thomas Muster,L,180.0,AUT,30.9,102869,,WC,Galo Blanco,R,173.0,ESP,21.9,6-4 6-2,3,R32,77.0,2.0,0.0,65.0,42.0,22.0,16.0,9.0,7.0,9.0,2.0,2.0,52.0,20.0,11.0,15.0,9.0,4.0,9.0,23.0,1455.0,88.0,545.0
1998-573,Mallorca,Clay,32,A,19980928,10,102548,,,Juan Antonio Marin,R,175.0,CRC,23.5,102318,,,Andrei Pavel,R,183.0,ROU,24.6,6-2 3-6 6-4,3,R32,101.0,0.0,3.0,73.0,46.0,29.0,16.0,13.0,5.0,9.0,2.0,2.0,92.0,59.0,33.0,16.0,14.0,11.0,17.0,82.0,579.0,75.0,635.0
1998-573,Mallorca,Clay,32,A,19980928,11,103163,,,Tommy Haas,R,188.0,GER,20.4,102539,,,Bohdan Ulihrach,R,188.0,CZE,23.5,6-1 3-6 6-2,3,R32,75.0,6.0,3.0,73.0,46.0,33.0,12.0,12.0,4.0,7.0,3.0,7.0,68.0,30.0,20.0,14.0,12.0,4.0,10.0,39.0,970.0,32.0,1146.0
1998-573,Mallorca,Clay,32,A,19980928,12,102238,4.0,,Alberto Berasategui,R,173.0,ESP,25.2,102839,,,Nicolas Lapentti,R,188.0,ECU,22.1,6-2 6-4,3,R32,61.0,0.0,5.0,62.0,49.0,36.0,7.0,9.0,1.0,1.0,0.0,0.0,55.0,48.0,30.0,4.0,9.0,5.0,8.0,17.0,1793.0,76.0,633.0
1998-573,Mallorca,Clay,32,A,19980928,13,102856,8.0,,Gustavo Kuerten,R,190.0,BRA,22.0,102394,,,Johan Van Herck,R,185.0,BEL,24.3,7-6(4) 1-0 RET,3,R32,66.0,4.0,1.0,52.0,31.0,21.0,8.0,7.0,6.0,9.0,1.0,4.0,43.0,24.0,13.0,8.0,7.0,1.0,4.0,25.0,1312.0,93.0,515.0
1998-573,Mallorca,Clay,32,A,19980928,14,103202,,Q,Oscar Serrano,R,173.0,ESP,20.3,102644,,,Franco Squillari,L,183.0,ARG,23.1,6-3 6-1,3,R32,57.0,1.0,0.0,41.0,28.0,22.0,10.0,8.0,0.0,0.0,0.0,0.0,53.0,35.0,18.0,10.0,8.0,5.0,9.0,161.0,290.0,53.0,788.0
1998-573,Mallorca,Clay,32,A,19980928,15,101843,,WC,Sergi Bruguera,R,188.0,ESP,27.6,102562,,,Jiri Novak,R,190.0,CZE,23.5,6-3 6-3,3,R32,62.0,2.0,5.0,48.0,27.0,20.0,4.0,9.0,2.0,6.0,1.0,4.0,63.0,37.0,18.0,9.0,9.0,5.0,12.0,126.0,388.0,81.0,587.0
1998-573,Mallorca,Clay,32,A,19980928,16,102374,2.0,,Alex Corretja,R,180.0,ESP,24.4,103103,,,Dominik Hrbaty,R,183.0,SVK,20.7,5-7 6-3 6-3,3,R32,122.0,3.0,2.0,93.0,48.0,39.0,21.0,15.0,3.0,6.0,4.0,5.0,85.0,46.0,33.0,16.0,15.0,7.0,12.0,7.0,2626.0,38.0,1033.0
1998-573,Mallorca,Clay,32,A,19980928,17,102845,1.0,,Carlos Moya,R,190.0,ESP,22.0,101792,,,Slava Dosedel,R,183.0,CZE,28.1,6-4 6-4,3,R16,61.0,4.0,1.0,51.0,29.0,20.0,12.0,10.0,1.0,4.0,2.0,2.0,57.0,36.0,20.0,9.0,10.0,2.0,7.0,5.0,2858.0,59.0,714.0
