player_name,date,player_elo
Alex Molcan,2022-06-20,1466.6752642953445
Alex Molcan,2022-06-27,1501.635297808602
Alex Molcan,2022-06-27,1506.9792466131894
Alex Molcan,2023-07-03,1490.312384127511
Alex Obrien,1998-06-08,1516.0
Alex Obrien,1998-06-08,1499.263693206478
Alex Obrien,1998-06-22,1514.56582382244
Alex Obrien,1998-06-22,1498.0546396675998
Alex Obrien,1998-07-06,1481.0061202828826
Alex Obrien,2000-06-26,1497.491114580703
Alex Obrien,2000-06-26,1484.9201792776448
Alex Radulescu,1998-06-22,1484.0
Alex Witt,2000-06-12,1482.9160854858678
Alexander Bublik,2017-07-03,1498.3164361914319
Alexander Bublik,2019-06-17,1479.485280495201
Alexander Bublik,2019-07-01,1463.7152774753113
Alexander Bublik,2019-07-15,1476.536413906812
Alexander Bublik,2019-07-15,1457.4168781147828
Alexander Bublik,2021-06-14,1544.7760379737829
Alexander Bublik,2021-06-14,1527.4193542332541
Alexander Bublik,2021-06-21,1568.761370555763
Alexander Bublik,2021-06-21,1564.5801324773572
Alexander Bublik,2021-06-28,1578.8321414708219
Alexander Bublik,2021-06-28,1578.7055561516736
Alexander Bublik,2021-07-12,1547.2881929782702
Alexander Bublik,2021-07-12,1553.2831361216272
Alexander Bublik,2022-06-06,1589.5937954995622
Alexander Bublik,2022-06-06,1573.754727594385
Alexander Bublik,2022-06-13,1593.060405473333
Alexander Bublik,2022-06-13,1582.0927988134927
Alexander Bublik,2022-06-20,1600.8124855822593
Alexander Bublik,2022-06-20,1574.821294534838
Alexander Bublik,2022-06-27,1614.7935808311431
Alexander Bublik,2022-06-27,1603.839835005602
Alexander Bublik,2022-07-11,1637.7197253224215
Alexander Bublik,2022-07-11,1585.3512303623352
Alexander Bublik,2023-06-12,1634.2898935068492
Alexander Bublik,2023-06-12,1615.8851979568876
Alexander Bublik,2023-06-19,1663.6039777183312
Alexander Bublik,2023-07-03,1719.0260321673006
Alexander Bublik,2023-07-03,1700.5237039331116
Alexander Bublik,2024-06-10,1684.2512790609035
Alexander Bublik,2024-06-10,1676.3116670880004
Alexander Bublik,2024-06-17,1671.1713720183805
Alexander Bublik,2024-06-17,1663.2151579140818
Alexander Bublik,2024-06-24,1647.8259214925126
Alexander Bublik,2024-07-01,1657.8255684481858
Alexander Bublik,2024-07-01,1650.7130435724134
Alexander Kudryavtsev,2010-06-07,1487.2426481417785
Alexander Kudryavtsev,2016-06-27,1474.504566236232
Alexander Peya,2004-06-21,1500.1568659805466
Alexander Peya,2004-06-21,1494.5938095605986
Alexander Peya,2004-07-05,1483.7301433723721
Alexander Peya,2005-03-04,1475.8132165328332
Alexander Peya,2006-06-26,1458.0697479738214
Alexander Peya,2007-06-11,1442.7490550295004
Alexander Peya,2007-06-17,1420.3207851097554
Alexander Peya,2007-06-25,1409.003016690122
Alexander Peya,2007-07-09,1432.4659054150532
Alexander Peya,2008-06-23,1422.1263525311701
Alexander Peya,2008-07-07,1448.2567105356104
Alexander Peya,2008-07-07,1435.9312387259422
